"GEOID","NAME","year","population","new_housing_units_permitted","pop_5yrs_ago","pop_growth_5yr","instant_growth","instant_growth_scaled","rate_growth","rate_growth_scaled","composite_growth"
30020,"Lawton, OK Metro Area",2010,125368,326,NA,NA,0.00260034458554017,6.82364406738523,NA,NA,NA
30020,"Lawton, OK Metro Area",2011,125815,280,NA,NA,0.00222548980646187,5.82940480508746,NA,NA,NA
30020,"Lawton, OK Metro Area",2012,126390,287,NA,NA,0.0022707492681383,5.94944791591511,NA,NA,NA
30020,"Lawton, OK Metro Area",2013,131396,169,NA,NA,0.00128618831623489,3.33806556428938,NA,NA,NA
30020,"Lawton, OK Metro Area",2014,131395,114,113228,0.160446179390257,0.000867612922866167,2.22786472506787,0.00540750129522157,24.5945013551566,13.4111830401123
30020,"Lawton, OK Metro Area",2015,130581,100,125368,0.041581583817242,0.00076580819567931,1.9578448066729,0.0184170040045892,24.6131802604476,13.2855125335602
30020,"Lawton, OK Metro Area",2016,127762,100,125815,0.0154751023327902,0.00078270534274667,2.0026616476813,0.0505783629674742,24.6593571967622,13.3310094222217
30020,"Lawton, OK Metro Area",2017,127735,84,126390,0.0106416646886621,0.000657611461228324,1.67087116395164,0.0617959201372847,24.675463245752,13.1731672048518
30020,"Lawton, OK Metro Area",2018,125696,68,131396,-0.0433803159913544,0.000540987780040733,1.36154646216844,-0.0124708123414442,24.5688318630445,12.9651891626065
30020,"Lawton, OK Metro Area",2019,126043,67,131395,-0.0407321435366643,0.000531564624770912,1.33655312750422,-0.0130502492286573,24.5679999137394,12.9522765206218
30020,"Lawton, OK Metro Area",2021,127078,117,130581,-0.0268262610946462,0.000920694376682038,2.36865435462348,-0.0343206372827625,24.5374601173429,13.4530572359832
30020,"Lawton, OK Metro Area",2022,128081,79,127762,0.00249683004336188,0.000616797183032612,1.56261815476152,0.247032105638284,24.9414233860221,13.2520207703918
30020,"Lawton, OK Metro Area",2023,126687,153,127735,-0.00820448584961052,0.00120770086907102,3.1298908098959,-0.147200067281285,24.3753890352009,13.7526399225484
30140,"Lebanon, PA Metro Area",2009,130506,353,NA,NA,0.00270485648169433,7.10084429620224,NA,NA,NA
30140,"Lebanon, PA Metro Area",2010,133688,240,NA,NA,0.0017952247022919,4.68819897382057,NA,NA,NA
30140,"Lebanon, PA Metro Area",2011,134311,175,NA,NA,0.00130294614737438,3.3825128932278,NA,NA,NA
30140,"Lebanon, PA Metro Area",2012,135251,224,NA,NA,0.00165617999127548,4.31940626095376,NA,NA,NA
30140,"Lebanon, PA Metro Area",2013,135486,448,NA,NA,0.00330661470557844,8.69690678756821,NA,NA,NA
30140,"Lebanon, PA Metro Area",2014,136359,348,130506,0.0448485127120592,0.00255208677095021,6.6956483296865,0.0569046021065485,24.6684403434717,15.6820443365791
30140,"Lebanon, PA Metro Area",2015,137067,384,133688,0.0252752677876848,0.00280154960712644,7.35730655055917,0.110841540064374,24.7458824239496,16.0515944872544
30140,"Lebanon, PA Metro Area",2016,138863,432,134311,0.0338914906448467,0.00311097988665087,8.17801833020731,0.0917923593049133,24.7185318133057,16.4482750717565
30140,"Lebanon, PA Metro Area",2017,139754,366,135251,0.0332936540210424,0.00261888747370379,6.87282595988772,0.0786602597614727,24.6996768847874,15.7862514223376
30140,"Lebanon, PA Metro Area",2018,141314,299,135486,0.0430155145181052,0.00211585547079553,5.53861816690341,0.0491881939458139,24.657361206902,15.0979896869027
30140,"Lebanon, PA Metro Area",2019,141793,322,136359,0.0398506882567341,0.00227091605368389,5.94989028652652,0.0569856168870596,24.6685566636298,15.3092234750782
30140,"Lebanon, PA Metro Area",2021,143493,507,137067,0.0468821817067566,0.00353327340009617,9.29808085765687,0.0753649525569533,24.6949455178357,16.9965131877463
30140,"Lebanon, PA Metro Area",2022,144011,364,138863,0.0370725103159229,0.0025275846983911,6.63066070272909,0.0681794860086796,24.6846287015726,15.6576447021508
30140,"Lebanon, PA Metro Area",2023,144252,259,139754,0.0321851252915838,0.0017954690402906,4.68884703927187,0.0557856781362323,24.6668338043644,14.6778404218181
30300,"Lewiston, ID-WA Metro Area",2009,60163,81,NA,NA,0.00134634243638116,3.49761425187836,NA,NA,NA
30300,"Lewiston, ID-WA Metro Area",2010,60946,75,NA,NA,0.00123059757818397,3.1906204802858,NA,NA,NA
30300,"Lewiston, ID-WA Metro Area",2011,61352,65,NA,NA,0.00105946016429782,2.73670727007656,NA,NA,NA
30300,"Lewiston, ID-WA Metro Area",2012,61419,33,NA,NA,0.000537293020075221,1.35174673270651,NA,NA,NA
30300,"Lewiston, ID-WA Metro Area",2013,62025,75,NA,NA,0.00120918984280532,3.13384006232591,NA,NA,NA
30300,"Lewiston, ID-WA Metro Area",2014,62196,90,60163,0.0337915330020112,0.00144703839475207,3.76469334745032,0.0428225139908849,24.6482214314896,14.20645738947
30300,"Lewiston, ID-WA Metro Area",2015,62153,139,60946,0.0198044170249073,0.00223641658487925,5.85838624728676,0.1129251409959,24.7488740359531,15.3036301416199
30300,"Lewiston, ID-WA Metro Area",2016,62675,108,61352,0.0215640891902464,0.00172317510969286,4.49709954600838,0.0799094779515316,24.7014704989463,14.5992850224773
30300,"Lewiston, ID-WA Metro Area",2017,62921,125,61419,0.024454973216757,0.00198661814020756,5.19583788131906,0.081235752032895,24.7033747491324,14.9496063152257
30300,"Lewiston, ID-WA Metro Area",2018,63018,120,62025,0.0160096735187424,0.00190421784252118,4.97728494893746,0.11894170360763,24.7575125524062,14.8673987506718
30300,"Lewiston, ID-WA Metro Area",2019,62990,181,62196,0.0127660942825905,0.00287347197967931,7.54806854859344,0.225086225753318,24.9099137256565,16.228991137125
30300,"Lewiston, ID-WA Metro Area",2021,64851,127,62153,0.0434090068057857,0.00195833526082867,5.12082230008926,0.0451135698540713,24.6515109050722,14.8861666025807
30300,"Lewiston, ID-WA Metro Area",2022,65512,134,62675,0.0452652572796171,0.0020454267920381,5.35181794046753,0.0451875658057765,24.6516171476707,15.0017175440691
30300,"Lewiston, ID-WA Metro Area",2023,65536,138,62921,0.0415600514931422,0.002105712890625,5.51171667867551,0.0506667536485719,24.6594841071597,15.0856003929176
30340,"Lewiston-Auburn, ME Metro Area",2009,106539,167,NA,NA,0.00156750110288251,4.0842004225915,NA,NA,NA
30340,"Lewiston-Auburn, ME Metro Area",2010,107623,206,NA,NA,0.00191408899584661,5.00346652310448,NA,NA,NA
30340,"Lewiston-Auburn, ME Metro Area",2011,107398,148,NA,NA,0.00137805173280694,3.58171782810557,NA,NA,NA
30340,"Lewiston-Auburn, ME Metro Area",2012,107609,129,NA,NA,0.0011987844882863,3.10624160932931,NA,NA,NA
30340,"Lewiston-Auburn, ME Metro Area",2013,107604,123,NA,NA,0.00114308018289283,2.95849530704823,NA,NA,NA
30340,"Lewiston-Auburn, ME Metro Area",2014,107440,91,106539,0.00845699696824637,0.000846984363365599,2.17315094009082,0.100151905758721,24.7305343609798,13.4518426505353
30340,"Lewiston-Auburn, ME Metro Area",2015,107233,74,107623,-0.00362376072029213,0.000690086074249531,1.75700461374518,-0.190433675817839,24.3133146809938,13.0351596473695
30340,"Lewiston-Auburn, ME Metro Area",2016,107319,185,107398,-0.00073558166818749,0.00172383268573132,4.49884365586605,-2.34349598458447,21.2219707726698,12.8604072142679
30340,"Lewiston-Auburn, ME Metro Area",2017,107651,252,107609,0.000390301926418794,0.00234089790155224,6.1355053691725,5.99765910209845,33.1981123179529,19.6668088435627
30340,"Lewiston-Auburn, ME Metro Area",2018,107679,300,107604,0.000697000111520018,0.00278605856295099,7.3162191610077,3.99721394143705,30.3258944837698,18.8210568223887
30340,"Lewiston-Auburn, ME Metro Area",2019,108277,228,107440,0.00779039463886821,0.00210571035399946,5.51170995070286,0.270295723337757,24.9748250402928,15.2432674954978
30340,"Lewiston-Auburn, ME Metro Area",2021,111034,221,107233,0.0354461779489523,0.0019903813246393,5.20581909517073,0.056152212729557,24.6673600708257,14.9365895829982
30340,"Lewiston-Auburn, ME Metro Area",2022,113023,484,107319,0.0531499548076296,0.00428231421922971,11.2847856644554,0.0805704207036314,24.7024194735032,17.9936025689793
30340,"Lewiston-Auburn, ME Metro Area",2023,113765,347,107651,0.0567946419448031,0.00305014723333187,8.01666994748636,0.053704841317535,24.6638461610447,16.3402580542655
30460,"Lexington-Fayette, KY Metro Area",2009,470849,1633,NA,NA,0.00346820318191182,9.12549304676052,NA,NA,NA
30460,"Lexington-Fayette, KY Metro Area",2010,473547,1361,NA,NA,0.0028740547400786,7.54961422254992,NA,NA,NA
30460,"Lexington-Fayette, KY Metro Area",2011,479244,1501,NA,NA,0.00313201625894117,8.23381377002736,NA,NA,NA
30460,"Lexington-Fayette, KY Metro Area",2012,485023,2318,NA,NA,0.00477915480296811,12.6025717593006,NA,NA,NA
30460,"Lexington-Fayette, KY Metro Area",2013,489435,1654,NA,NA,0.00337940686710186,8.88997575457475,NA,NA,NA
30460,"Lexington-Fayette, KY Metro Area",2014,494189,1888,470849,0.0495700320060147,0.00382040069689936,10.0596377263224,0.0770707732534005,24.6973947170052,17.3785162216638
30460,"Lexington-Fayette, KY Metro Area",2015,500535,2206,473547,0.0569911751103903,0.00440728420589969,11.6162475379351,0.0773327484011849,24.6977708581294,18.1570091980322
30460,"Lexington-Fayette, KY Metro Area",2016,506751,2732,479244,0.0573966497233142,0.00539120791078853,14.2259396990203,0.0939289651360723,24.7215995291789,19.4737696140996
30460,"Lexington-Fayette, KY Metro Area",2017,512650,2326,485023,0.05696018539327,0.00453720862186677,11.9608502019406,0.079655790979972,24.7011062578972,18.3309782299189
30460,"Lexington-Fayette, KY Metro Area",2018,516697,2772,489435,0.0557009613125338,0.00536484632192562,14.1560200177813,0.0963151478090993,24.7250255848208,19.4405228013011
30460,"Lexington-Fayette, KY Metro Area",2019,517056,2246,494189,0.046271770516948,0.00434382349300656,11.4479286691537,0.0938763190705129,24.7215239405192,18.0847263048365
30460,"Lexington-Fayette, KY Metro Area",2021,517846,2943,500535,0.0345849940563597,0.00568315676861461,15.0002849474586,0.164324352907314,24.8226724764293,19.9114787119439
30460,"Lexington-Fayette, KY Metro Area",2022,517916,2709,506751,0.0220325169560593,0.00523057793155647,13.7998956921991,0.237402650908569,24.9275975175844,19.3637466048917
30460,"Lexington-Fayette, KY Metro Area",2023,520045,2442,512650,0.014425046327904,0.00469574748339086,12.381347870704,0.325527376248861,25.0541260586973,18.7177369647006
30620,"Lima, OH Metro Area",2009,104357,64,NA,NA,0.000613279415851356,1.55328786889502,NA,NA,NA
30620,"Lima, OH Metro Area",2010,106205,116,NA,NA,0.00109222729626665,2.82361657718586,NA,NA,NA
30620,"Lima, OH Metro Area",2011,106094,51,NA,NA,0.000480705789205799,1.20165861908175,NA,NA,NA
30620,"Lima, OH Metro Area",2012,105141,80,NA,NA,0.000760883004726986,1.94478156593964,NA,NA,NA
30620,"Lima, OH Metro Area",2013,105298,63,NA,NA,0.000598301962050561,1.51356269144199,NA,NA,NA
30620,"Lima, OH Metro Area",2014,105040,61,104357,0.00654484126603869,0.000580731150038081,1.46695906745668,0.088731128293593,24.7141365304565,13.0905477989566
30620,"Lima, OH Metro Area",2015,104425,77,106205,-0.0167600395461607,0.000737371319128561,1.88242077384241,-0.0439957982854207,24.5235686243258,13.2029946990841
30620,"Lima, OH Metro Area",2016,103742,76,106094,-0.0221690199257262,0.00073258660908793,1.86973013510278,-0.033045511779156,24.5392909289464,13.2045105320246
30620,"Lima, OH Metro Area",2017,103198,224,105141,-0.0184799459773067,0.0021705847012539,5.68377824689718,-0.117456225462963,24.4180949261734,15.0509365865353
30620,"Lima, OH Metro Area",2018,102663,86,105298,-0.0250242169841782,0.000837692255242882,2.14850518594614,-0.0334752634127381,24.5386738961327,13.3435895410394
30620,"Lima, OH Metro Area",2019,102351,191,105040,-0.0255997715156131,0.00186612734609335,4.87625631282913,-0.0728962500682949,24.4820736637745,14.6791649883018
30620,"Lima, OH Metro Area",2021,101670,226,104425,-0.0263825712233661,0.00222287793842825,5.82247726436529,-0.0842555458150163,24.4657641080471,15.1441206862062
30620,"Lima, OH Metro Area",2022,101115,109,103742,-0.0253224345009736,0.00107798051723285,2.78582939167494,-0.0425701769390067,24.5256155162559,13.6557224539654
30620,"Lima, OH Metro Area",2023,100838,77,103198,-0.0228686602453536,0.000763601023423709,1.95199065344437,-0.0333907196674915,24.5387952831407,13.2453929682926
30700,"Lincoln, NE Metro Area",2009,297783,728,NA,NA,0.0024447332453498,6.41091115663923,NA,NA,NA
30700,"Lincoln, NE Metro Area",2010,303151,1032,NA,NA,0.00340424408957912,8.95585231032797,NA,NA,NA
30700,"Lincoln, NE Metro Area",2011,307165,1059,NA,NA,0.0034476584246252,9.07100153306297,NA,NA,NA
30700,"Lincoln, NE Metro Area",2012,309387,1249,NA,NA,0.00403701512991819,10.6341710819254,NA,NA,NA
30700,"Lincoln, NE Metro Area",2013,316941,1587,NA,NA,0.00500724109534582,13.2075322926342,NA,NA,NA
30700,"Lincoln, NE Metro Area",2014,320227,1994,297783,0.0753703199981194,0.0062268328404538,16.4422942981823,0.0826165105920894,24.7053572275509,20.5738257628666
30700,"Lincoln, NE Metro Area",2015,323557,2548,303151,0.0673129892363871,0.00787496484390695,20.8136872715137,0.116990270871079,24.754710706088,22.7841989888009
30700,"Lincoln, NE Metro Area",2016,326591,2384,307165,0.063242882489867,0.00729965002097425,19.2877614541931,0.115422474966156,24.7524596814426,22.0201105678179
30700,"Lincoln, NE Metro Area",2017,331592,2508,309387,0.0717709535306913,0.00756351178556781,19.9876104112296,0.105384022553545,24.7380465784922,22.3628284948609
30700,"Lincoln, NE Metro Area",2018,333964,1804,316941,0.053710312013908,0.0054017798325568,14.253979943634,0.100572490272595,24.7311382317408,19.4925590876874
30700,"Lincoln, NE Metro Area",2019,336541,2098,320227,0.0509451108120177,0.00623401012060938,16.461330826794,0.122367191301482,24.7624308311166,20.6118808289553
30700,"Lincoln, NE Metro Area",2021,343035,2607,323557,0.0601995938891756,0.0075998075998076,20.0838789546453,0.126243502801671,24.7679963978418,22.4259376762435
30700,"Lincoln, NE Metro Area",2022,341229,3349,326591,0.0448205859928779,0.00981452338458923,25.9580401257386,0.218973562419482,24.9011372288111,25.4295886772749
30700,"Lincoln, NE Metro Area",2023,343620,2137,331592,0.0362734927260006,0.00621907921541237,16.4217291116845,0.171449693647907,24.8329029646987,20.6273160381916
30780,"Little Rock-North Little Rock-Conway, AR Metro Area",2009,686212,3049,NA,NA,0.00444323328650621,11.7115964286986,NA,NA,NA
30780,"Little Rock-North Little Rock-Conway, AR Metro Area",2010,701713,3559,NA,NA,0.00507187411377586,13.378960504706,NA,NA,NA
30780,"Little Rock-North Little Rock-Conway, AR Metro Area",2011,708084,3230,NA,NA,0.00456160568520119,12.0255593095889,NA,NA,NA
30780,"Little Rock-North Little Rock-Conway, AR Metro Area",2012,715210,3313,NA,NA,0.00463220592553236,12.2128145742476,NA,NA,NA
30780,"Little Rock-North Little Rock-Conway, AR Metro Area",2013,723743,2495,NA,NA,0.00344735631294534,9.07020023263816,NA,NA,NA
30780,"Little Rock-North Little Rock-Conway, AR Metro Area",2014,727777,2082,686212,0.0605716600700658,0.00286076641608625,7.51436917785337,0.0472294537210484,24.6545488685702,16.0844590232118
30780,"Little Rock-North Little Rock-Conway, AR Metro Area",2015,730250,2699,701713,0.0406676233730884,0.00369599452242383,9.72967126987227,0.0908829731336017,24.7172261263362,17.2234486981042
30780,"Little Rock-North Little Rock-Conway, AR Metro Area",2016,734381,2327,708084,0.0371382491342835,0.0031686549624786,8.33099176964145,0.085320526312952,24.7092396244944,16.5201156970679
30780,"Little Rock-North Little Rock-Conway, AR Metro Area",2017,738082,3215,715210,0.0319794186322898,0.00435588457651047,11.4799186648393,0.136208998249652,24.7823047499601,18.1311117073997
30780,"Little Rock-North Little Rock-Conway, AR Metro Area",2018,741357,2174,723743,0.0243373683752382,0.00293246033962045,7.70452525328383,0.120492088314859,24.7597385782396,16.2321319157617
30780,"Little Rock-North Little Rock-Conway, AR Metro Area",2019,744483,3005,727777,0.0229548336921887,0.00403635811697514,10.6324284655836,0.175839135717575,24.8392052788248,17.7358168722042
30780,"Little Rock-North Little Rock-Conway, AR Metro Area",2021,749673,3635,730250,0.0265977404998288,0.00484878073506716,12.7872428352227,0.18230047530159,24.8484824013128,18.8178626182678
30780,"Little Rock-North Little Rock-Conway, AR Metro Area",2022,757945,3338,734381,0.0320868867794782,0.00440401348382798,11.6075724976762,0.137252751072275,24.783803359135,18.1956879284056
30780,"Little Rock-North Little Rock-Conway, AR Metro Area",2023,764582,2664,738082,0.0359038697597286,0.00348425675728699,9.16807245571854,0.0970440451295055,24.7260721278224,16.9470722917705
30860,"Logan, UT-ID Metro Area",2009,125909,533,NA,NA,0.00423321605286358,11.154561034992,NA,NA,NA
30860,"Logan, UT-ID Metro Area",2010,125791,655,NA,NA,0.00520704978893562,13.7374912506175,NA,NA,NA
30860,"Logan, UT-ID Metro Area",2011,124813,542,NA,NA,0.00434249637457637,11.4444087106987,NA,NA,NA
30860,"Logan, UT-ID Metro Area",2012,128374,841,NA,NA,0.0065511707978251,17.3025461862998,NA,NA,NA
30860,"Logan, UT-ID Metro Area",2013,129956,670,NA,NA,0.00515559112314937,13.6010057934067,NA,NA,NA
30860,"Logan, UT-ID Metro Area",2014,130934,784,125909,0.0399097761081416,0.00598774955321001,15.8081660853275,0.150032150944302,24.8021518852253,20.3051589852764
30860,"Logan, UT-ID Metro Area",2015,133821,614,125791,0.0638360455040504,0.00458821859050523,12.0961455654241,0.0718750441741274,24.6899347445868,18.3930401550055
30860,"Logan, UT-ID Metro Area",2016,135439,897,124813,0.0851353625023034,0.00662290772967904,17.4928163340657,0.0777926766859054,24.6984312182571,21.0956237761614
30860,"Logan, UT-ID Metro Area",2017,138219,1373,128374,0.0766899839531369,0.00993351131175887,26.2736355923947,0.129528144351014,24.7727124511595,25.5231740217771
30860,"Logan, UT-ID Metro Area",2018,141476,1211,129956,0.0886453876696728,0.00855975571828437,22.6299799047391,0.0965617720594934,24.7253796852902,23.6776797950147
30860,"Logan, UT-ID Metro Area",2019,141760,1679,130934,0.0826828783967495,0.0118439616252822,31.3407837692016,0.143245637487964,24.7924078815582,28.0665958253799
30860,"Logan, UT-ID Metro Area",2021,152492,1309,133821,0.139522197562415,0.00858405686855704,22.6944346191208,0.0615246678917665,24.6750737846698,23.6847542018953
30860,"Logan, UT-ID Metro Area",2022,155196,1108,135439,0.145873788199854,0.00713935926183664,18.862617171626,0.0489420296129925,24.6570077667774,21.7598124692017
